Date,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_high,BB_low,BB_width,ATR_14,close_t+1,next_ret_1d,target_up
2016-10-17,128.1999969482422,128.47000122070312,127.31999969482422,127.54000091552734,126.7585678100586,11351700,127.1344009399414,115.85225013732911,128.41743130631892,128.1263262704069,0.2911050359120111,0.5676938543724601,-0.276588818460449,47.09915469013486,130.21452829840683,127.06347463128064,3.1510536671261917,1.547862236873275,128.57000732421875,0.00807594794807633,1
2016-10-18,128.67999267578125,129.38999938964844,128.00999450683594,128.57000732421875,127.78226470947266,13504000,127.20060104370117,115.98400016784667,128.44090453984197,128.15919153365223,0.28171300618973305,0.5104976847359147,-0.22878467854618167,52.3608134725302,130.21131519236448,127.05968853078005,3.15162666158443,1.5694433966766907,130.11000061035156,0.011977857963789069,1
2016-10-19,128.74000549316406,130.47000122070312,128.60000610351562,130.11000061035156,129.31280517578125,16752300,127.30160110473633,116.12090015411377,128.6976885506896,128.30369590970403,0.39399264098557296,0.4871966759858464,-0.09320403500027341,58.937002675116005,130.24942496008532,127.03857857995378,3.2108463801315423,1.593054146662954,130.0,-0.0008454431622130885,0
2016-10-20,130.07000732421875,130.66000366210938,129.5,130.0,129.2034912109375,13167500,127.40400115966797,116.25605014801026,128.8980441582758,128.42934806454076,0.4686960937350477,0.48349655953568665,-0.014800465800638929,58.31774466398088,130.23143079129423,127.04857256563939,3.18285822565484,1.5621219691948411,132.07000732421875,0.015923133263221152,1
2016-10-21,129.77999877929688,132.1300048828125,129.6999969482422,132.07000732421875,131.26083374023438,19088800,127.54740127563477,116.42680019378662,129.3860384914978,128.6990265282206,0.6870119632772003,0.5241996402839894,0.1628123229932109,65.63518331943033,130.9959048397681,126.69509934114008,4.300805498628009,1.6241138238645176,133.27999877929688,0.009161742924021471,1
2016-10-24,132.72000122070312,133.41000366210938,132.14999389648438,133.27999877929688,132.46337890625,17470200,127.71540130615234,116.60655017852783,129.98510930500535,129.0383578060781,0.9467514989272559,0.6087100120126426,0.3380414869146132,69.05493367307534,131.92414966227068,126.36385464070781,5.560295021562865,1.6038197177235252,132.2899932861328,-0.007428012471724644,0
2016-10-25,133.5,133.5,132.22000122070312,132.2899932861328,131.47947692871094,13336800,127.88320114135742,116.78045013427734,130.33970684056342,129.27921969348955,1.0604871470738715,0.6990654390248884,0.3614217080489831,63.488047668074714,132.41234262979197,126.23566075765923,6.176681872132733,1.5806896506930503,131.0399932861328,-0.00944893841891993,0
2016-10-26,131.63999938964844,132.25999450683594,130.94000244140625,131.0399932861328,130.23712158203125,13084700,128.03800094604492,116.93880008697509,130.44744321680486,129.4096473670187,1.0377958497861641,0.7668115211771436,0.27098432860902055,57.21622320444165,132.5913312539752,126.23767188933536,6.353659364639839,1.564211164552587,129.69000244140625,-0.010302128463779646,0
2016-10-27,131.74000549316406,131.8000030517578,129.27000427246094,129.69000244140625,128.89540100097656,16741400,128.14440093994142,117.1100500869751,130.33091386674354,129.4304144095659,0.9004994571776308,0.7935491083772411,0.10695034880038967,51.319754640544154,132.6139511804981,126.37505257316403,6.238898607334079,1.633195994177179,131.2899932861328,0.012337040747990085,1
2016-10-28,130.5,132.97000122070312,129.92999267578125,131.2899932861328,130.485595703125,24545500,128.29200073242188,117.27465003967285,130.47846454664958,129.5681609930153,0.9103035536342645,0.8168999974286458,0.09340355620561869,56.978610033024395,132.80534936583476,126.48565328919452,6.319696076640241,1.7508247645428716,130.99000549316406,-0.0022849250385363184,0
2016-10-31,132.00999450683594,132.1199951171875,130.8800048828125,130.99000549316406,130.1874237060547,15669000,128.4406008911133,117.45475006103516,130.55716315380565,129.67348280784114,0.8836803459645068,0.8302560671358181,0.05342427882868872,55.67188993434594,132.94140246121822,126.57160031588137,6.369802145336848,1.714336583816595,129.5,-0.011374955574315332,0
2016-11-01,131.41000366210938,131.94000244140625,128.64999389648438,129.5,128.7065887451172,22077800,128.5476008605957,117.625950050354,130.39452266860476,129.66063222948253,0.7338904391222343,0.8109829415331014,-0.07709250241086707,49.58881182632141,132.92825442886576,126.71574810409325,6.212506324772505,1.8268845810384007,127.16999816894531,-0.017992292131696428,0
2016-11-02,130.22999572753906,130.22999572753906,126.27999877929688,127.16999816894531,126.39082336425781,39640900,128.60360076904297,117.79005004882812,129.89844197634946,129.47614081759087,0.42230115875858587,0.7332465849781983,-0.3109454262196124,41.88210249189107,133.0239495203711,126.49005270741208,6.5338968129590285,1.9785354644100999,120.0,-0.056381208399641336,0
2016-11-03,122.0,123.27999877929688,119.5,120.0,119.26476287841797,63766300,128.5340007019043,117.91925003051757,128.37560474921878,128.77420446073228,-0.3985997115134978,0.5068773256798591,-0.9054770371933569,27.644400056555682,134.68116051407745,123.95884116438933,10.72231934968812,2.385068514734044,120.75,0.00625,1
2016-11-04,119.58999633789062,121.93000030517578,119.25,120.75,120.01017761230469,30545500,128.47120071411132,118.03330001831054,127.2024347878005,128.1798189451225,-0.9773841573219926,0.21002502907948878,-1.1874091864014813,30.313039266673442,135.4448392229105,122.37116190623989,13.073677316670612,2.406135071194168,122.1500015258789,0.011594215535229038,1
2016-11-07,122.83000183105469,123.20999908447266,121.3499984741211,122.1500015258789,121.40160369873047,23008900,128.41500076293946,118.15900001525878,126.42513736288949,127.7331658029563,-1.3080284400668063,-0.09358566474977023,-1.2144427753170361,35.123194583216176,135.63477239710744,121.37222833531445,14.262544061792994,2.4099825007140603,124.22000122070312,0.016946374694769572,1
2016-11-08,122.02999877929688,124.61000061035156,121.54000091552734,124.22000122070312,123.45890045166016,19460800,128.36860076904296,118.29340003967285,126.08588564870698,127.47293138945606,-1.3870457407490875,-0.35227767994963366,-1.0347680607994538,41.54764584052912,135.6379425000189,120.90305786619203,14.73488463382688,2.457126586007643,123.18000030517578,-0.008372250082976268,0
2016-11-09,121.5,123.80999755859375,120.51000213623047,123.18000030517578,122.42528533935547,31916000,128.31540084838866,118.43705005645752,125.6388263650868,127.15493649432419,-1.51611012923739,-0.585044169807185,-0.931065959430205,39.43476981434974,135.65786912600362,120.29613096554912,15.361738160454493,2.5466174787551443,120.80000305175781,-0.01932129605067038,0
2016-11-10,123.93000030517578,124.18000030517578,115.2699966430664,120.80000305175781,120.05987548828125,67846700,128.2090008544922,118.49550006866455,124.89439200919003,126.68420068376372,-1.7898086745736919,-0.8259970707604863,-0.9638116038132055,35.0428497360643,135.92056913836498,119.3314312888811,16.589137849483876,3.0011450632804464,119.0199966430664,-0.014735152017576912,0
2016-11-11,119.52999877929688,120.69999694824219,118.1500015258789,119.0199966430664,118.29076385498047,32840100,128.0660008239746,118.52955005645752,123.99063887594023,126.11648186593429,-2.125842989994055,-1.0859662546072002,-1.039876735386855,32.15817832202188,136.28325480213573,118.08274556407518,18.200509238060548,2.9760633820374793,115.08000183105469,-0.03310363739823921,0
2016-11-14,119.12999725341797,119.12999725341797,113.55000305175781,115.08000183105469,114.37491607666016,51377000,127.8374008178711,118.52950008392334,122.61977163826553,125.29896482631358,-2.679193188048046,-1.4046116412953695,-1.2745815467526767,26.88303768334613,137.07347454885286,116.04652590891082,21.026948639942034,3.1620584405819563,117.19999694824219,0.01842192460424008,1
2016-11-15,116.7300033569336,118.48999786376953,115.83000183105469,117.19999694824219,116.4819107055664,34681400,127.58680084228516,118.5424500656128,121.78596014749272,124.69904127978977,-2.9130811322970516,-1.706305539495706,-1.2067755928013455,33.229759166516985,137.21443504337472,114.76856437679129,22.44587066658343,3.1797682685914483,116.33999633789062,-0.007337889357892693,0
2016-11-16,114.4800033569336,117.87999725341797,114.20999908447266,116.33999633789062,115.62718963623047,32397900,127.29260070800781,118.56070003509521,120.94811956140009,124.07985276557501,-3.131733204174921,-1.9913910724315491,-1.140342131743372,32.01569183415978,137.10537387004246,113.50062512287745,23.604748747165004,3.214784690045296,117.79000091552734,0.01246350888154935,1
